Type,Text,C3,C4,C5
ham,Short But Cute: \Be a good person," but dont try to prove it..\"" .Gud noon....""",,
ham,Yes:)from last week itself i'm taking live call.,,,
spam,"Thanks for your ringtone order, ref number R836. Your mobile will be charged �4.50. Should your tone not arrive please call customer services on 09065069154",,,
ham,Ya but it cant display internal subs so i gotta extract them,,,
ham,Near kalainar tv office.thenampet,,,
ham,I surely dont forgot to come:)i will always be in touch in with you:-),,,
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,,,
ham,Why tired what special there you had,,,
ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep",,,
ham,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",,,
ham,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",,,
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,,,
ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,,,
ham,Happy birthday to you....dear.with lots of love.rakhesh NRI,,,
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?",,,
ham,No no. I will check all rooms befor activities,,,
ham,I can't make it tonight,,,
ham,Thought praps you meant another one. Goodo! I'll look tomorrow ,,,
ham,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,,,
ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",,,
ham,Im done. Just studyn in library,,,
ham,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,,,
ham,"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*""",,,
ham,"&lt;#&gt; , that's all? Guess that's easy enough",,,
ham,Did either of you have any idea's? Do you know of anyplaces doing something?,,,
ham,Smith waste da.i wanna gayle.,,,
ham,"Thanks, I'll keep that in mind",,,
ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,,,
ham,Was it something u ate?,,,
ham,"\BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & I��LLSPEAK 2U SOONLOTS OF LOVEME XXXX.\""""",,,
ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,,,
spam,"U can WIN �100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",,,
ham,She's borderline but yeah whatever.,,,
spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",,,
spam,Ur HMV Quiz cash-balance is currently �500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,,,
ham,Are you going to write ccna exam this week??,,,
ham,No. On the way home. So if not for the long dry spell the season would have been over,,,
ham,I'm still pretty weak today .. Bad day ?,,,
ham,No:-)i got rumour that you going to buy apartment in chennai:-),,,
ham,Cramps stopped. Going back to sleep,,,
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,,,
ham,Ok lor.,,,
ham,Where at were hungry too,,,
ham,ITS A LAPTOP TAKE IT WITH YOU.,,,
ham,"As usual..iam fine, happy &amp; doing well..:)",,,
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",,,
ham,"not that I know of, most people up here are still out of town",,,
ham,I'm home. Ard wat time will u reach?,,,
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,,,
ham,"K, can that happen tonight?",,,
ham,Goodnight da thangam I really miss u dear.,,,
ham,If he started searching he will get job in few days.he have great potential and talent.,,,
ham,Another month. I need chocolate weed and alcohol.,,,
ham,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",,,
ham,K. I will sent it again,,,
spam,WINNER!! As a valued network customer you have been selected to receivea �900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,,,
ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",,,
ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,,,
ham,That's cause your old. I live to be high.,,,
ham,You are a big chic. Common. Declare,,,
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,,,
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",,,
ham,"Found it, ENC  &lt;#&gt; , where you at?",,,
ham,No. Yes please. Been swimming?,,,
ham,How would my ip address test that considering my computer isn't a minecraft server,,,
ham,have got * few things to do. may be in * pub later.,,,
ham,It only does simple arithmetic not percentages.,,,
ham,I���m going to try for 2 months ha ha only joking,,,
spam,This is the 2nd time we have tried to contact u. U have won the �1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,,,
ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",,,
ham,Ok ill tell the company,,,
ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,,,
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",,,
ham,So how's the weather over there?,,,
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,,,
ham,Lol ... I knew that .... I saw him in the dollar store,,,
ham,Am going to take bath ill place the key in window:-),,,
ham,Spoons it is then okay?,,,
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,,,
spam,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""",,,
ham,O. Well uv causes mutations. Sunscreen is like essential thesedays,,,
ham,If we win its really no 1 side for long time.,,,
ham,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",,,
ham,Nothing spl..wat abt u and whr ru?,,,
ham,"Aight, see you in a bit",,,
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,,,
spam,A �400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a �400 reward. Just call 09066380611 ,,,
ham,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""," Gud night....""",,
ham,"life alle mone,eppolum oru pole allalo",,,
ham,I'm at work. Please call,,,
ham,Short But Cute: \Be a good person," but dont try to prove it..\"" .Gud noon....""",,
ham,Now get step 2 outta the way. Congrats again.,,,
spam,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",,,
ham,Dear are you angry i was busy dear,,,
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,,,
ham,Check with nuerologist.,,,
ham,"Aight no rush, I'll ask jay",,,
ham,Sorry * was at the grocers.,,,
ham,I'm aight. Wat's happening on your side.,,,
ham,"Customer place, i wil cal u sir.",,,
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",,,
spam,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",,,
ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,,,
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,,,
ham,Ok try to do week end course in coimbatore.,,,
ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,,,
ham,K... Must book a not huh? so going for yoga basic on sunday?,,,
ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",,,
ham,Also track down any lighters you can find,,,
ham,Thats cool. i am a gentleman and will treat you with dignity and respect.,,,
ham,She.s find. I sent you an offline message to know how anjola's now.,,,
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,,,
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",,,
ham,K. I will sent it again,,,
ham,Hi my email address has changed now it is ,,,
ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,,,
ham,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",,,
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,,,
ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,,,
ham,Lol its ok I didn't remember til last nite,,,
ham,I thk 50 shd be ok he said plus minus 10.. Did �_ leave a line in between paragraphs?,,,
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,,,
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",,,
ham,K then 2marrow are you coming to class.,,,
spam,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,,,
ham,No that just means you have a fat head,,,
ham,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,,,
ham,New car and house for my parents.:)i have only new job in hand:),,,
ham,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",,,
ham,Hows the champ just leaving glasgow!,,,
ham,"Hey babe, my friend had to cancel, still up for a visit ?",,,
ham,Right it wasnt you who phoned it was someone with a number like yours!,,,
ham,"Damn, can you make it tonight or do you want to just wait til tomorrow",,,
ham,Sorry i missed your call. Can you please call back.,,,
ham,"I hav almost reached. Call, i m unable to connect u.",,,
ham,Hope you��re not having too much fun without me!! see u tomorrow love jess x,,,
spam,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,,,
ham,How are you. Its been ages. How's abj,,,
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,,,
ham,Ok no prob,,,
ham,K I'll call you when I'm close,,,
spam,"Loan for any purpose �500 - �75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",,,
ham,Just nw i came to hme da..,,,
ham,I not free today i haf 2 pick my parents up tonite...,,,
ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,,,
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls�1/minMobsmoreLKPOBOX177HP51FL,,,
ham,Ok...,,,
ham,Ok lor... Or u wan me go look 4 u?,,,
ham,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",,,
spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls�1/minMobsmore LKPOBOX177HP51FL,,,
ham,Finished class where are you.,,,
ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,,,
ham,Are you willing to go for aptitude class.,,,
ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,,,
ham,Yar else i'll thk of all sorts of funny things.,,,
ham,I though we shd go out n have some fun so bar in town or something ��� sound ok?,,,
ham,Hey mr whats the name of that bill brison book the one about language and words ,,,
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,,,
